,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Thetford,,,,Thetford Elementary School, ,19,,, ,35,37,38,34,,,,33,30, , ,,, ,, , ,, , , , , ,226
,,,,,,,Waits River Valley USD #36 (District),,,,Waits River Valley USD #36 (School), , ,,,23,24,23,33,29,,,,28,33,3,41,,,40,, , ,, , ,2, , ,279
,,,,,,Orange North SU,Orange,,,,Orange Center School, , ,,,8,14,11,16,8,,,,10,9, ,18,,,10,, , ,, , , , , ,104
,,,,,,,Washington,,,,Washington Village School,9,7,,, ,11,9,6,4,,,,7,8, ,11,,,10,, , ,, , , , , ,82
,,,,,,,Williamstown,,,,Williamstown Elementary School,36,33,,, ,39,44,46,35,,,,41, , , ,,, ,, , ,, , , , , ,274
,,,,,,,,,,,Williamstown Middle/High School, , ,,, , , , , ,,,, ,42, ,49,,,38,,54,44,,49,39, , , ,315
,,,,,,Orange Southwest SU,Braintree,,,,Braintree School,1,19,,, ,8,16,15,20,,,,12,20, , ,,, ,, , ,, , , , , ,111
,,,,,,,Brookfield,,,,Brookfield School, ,13,,, ,13,14,26,12,,,,15,17, , ,,, ,, , ,, , , , , ,110
,,,,,,,Orange Southwest SU,,,,Orange Southwest SU,16, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , , , ,16
,,,,,,,Randolph,,,,Randolph Elementary School, ,48,,, ,46,49,45,59,,,,55,39, , ,,, ,, , ,, , , , , ,341
,,,,,,,Randolph UHSD #2 (District),,,,Randolph UHSD #2 (School), , ,,, , , , , ,,,, , , ,85,,,102,,103,115,,91,89,1, , ,586
,,,,,,Orange Windsor SU,Chelsea,,,,Chelsea Elementary High School, ,13,,, ,11,13,7,3,,,,11,15, ,19,,,19,,31,23,,43,23, , , ,231
,,,,,,,Strafford,,,,Newton Elementary School, ,12,,, ,10,11,11,8,,,,15,18, ,18,,,23,, , ,, , , , , ,126
,,,,,,,Tunbridge,,,,Tunbridge Central School, ,12,,, ,17,8,18,14,,,,12,16, ,16,,,19,, , ,, , , , , ,132
,,,,,,Rivendell Interstate School District,Rivendell Interstate School District,,,,Samuel Morey Elementary School, , ,,,29,21,21,34,26,,,,22, , , ,,, ,, , ,, , , , , ,153
,,,,,,,,,,,Westshire School, , ,,,13,22,20,10,23,,,,14, , , ,,, ,, , ,, , , , , ,102
,,,,,,,,,,,County Total,135,212,,,117,355,347,395,356,,,,372,347,3,347,,,360,,316,295,,301,301,11, , ,"4,570"
,Orleans County,,,,,North Country SU,Charleston,,,,Charleston Elementary School,19,10,,, ,11,6,16,13,,,,15,12, ,11,,,13,, , ,, , , , , ,126
,,,,,,,Coventry,,,,Coventry Village School, , ,,,9,22,10,12,9,,,,21,11, ,18,,,13,, , ,, , , , , ,125
,,,,,,,Derby,,,,Derby Elementary School, , ,,,51,70,56,48,60,,,,47,59, , ,,, ,, , ,, , , , , ,391
,,,,,,,Holland,,,,Holland Elementary School,14,8,,, ,11,4,13,9,,,,11,12, , ,,, ,, , ,, , , , , ,82
,,,,,,,Jay/Westfield Joint Elementary District,,,,Jay/Westfield Joint School, ,4,,, ,11,8,9,8,,,,9,3, , ,,, ,, , ,, , , , , ,52
,,,,,,,Lowell,,,,Lowell Graded School,9,10,,, ,10,6,10,8,,,,11,9, ,13,,,9,, , ,, , , , , ,95
,,,,,,,Morgan,,,,E Taylor Hatton School, ,6,,, ,6,5,6,10,,,,4,9, , ,,, ,, , ,, , , , , ,46
,,,,,,,Newport City,,,,Newport City Elementary Schools, ,36,,, ,53,38,40,52,,,,49,49, , ,,, ,, , ,, , , , , ,317
,,,,,,,Newport Town,,,,Newport Town School, ,14,,, ,15,14,13,19,,,,12,17, ,18,,,27,, , ,, , , , , ,149
,,,,,,,North Country Junior UHSD #22 (District),,,,North Country Junior UHSD #22 (School), , ,,, , , , , ,,,, , , ,169,,,153,, , ,, , , , , ,322
,,,,,,,North Country Senior UHSD #22 (District),,,,North Country Senior UHSD #22 (School), , ,,, , , , , ,,,, , , , ,,, ,,262,264,,262,248, , , ,"1,036"
,,,,,,,North Country SU,,,,North Country SU,101, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , , , ,101
,,,,,,,Troy,,,,Troy School, ,16,,, ,20,18,24,19,,,,14,18, ,18,,,29,, , ,, , , , , ,176
,,,,,,Orleans Central SU,Albany,,,,Albany Community School, ,14,,, ,16,15,20,13,,,,11,14, ,9,,,12,, , ,, , , , , ,124
,,,,,,,Barton ID,,,,Barton Graded School, , ,,,16,15,19,17,19,,,,27,27, ,20,,,23,, , ,, , , , , ,183
,,,,,,,Brownington,,,,Brownington Central School, ,7,,, ,12,6,8,13,,,,12,20, , ,,, ,, , ,, , , , , ,78
,,,,,,,Glover,,,,Glover Community School, ,16,,, ,7,9,11,9,,,,10,15, ,14,,,12,, , ,, , , , , ,103
,,,,,,,Irasburg,,,,Irasburg Village School, ,18,,, ,17,15,24,23,,,,17,18, ,19,,,16,, , ,, , , , , ,167
,,,,,,,Lake Region UHSD #24 (District),,,,Lake Region UHSD #24 (School), , ,,, , , , , ,,,, , , , ,,, ,,100,99,,91,85, , , ,375
,,,,,,,Orleans Central SU,,,,Orleans Central SU,75, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , , , ,75
,,,,,,,Orleans ID,,,,Orleans Elementary School, ,11,,, ,13,10,18,9,,,,14,16, ,22,,,22,, , ,, , , , , ,135
,,,,,,Orleans Southwest SU,Craftsbury,,,,Craftsbury Schools, ,22,,, ,12,11,12,18,,,,15,13, ,23,,,22,,20,16,,16,11, , , ,211
,,,,,,,Lakeview USD #43 (District),,,,Lakeview USD #43 (School), ,6,,, ,11,8,13,11,,,,9,17, , ,,, ,, , ,, , , , , ,75
,,,,,,,,,,,County Total,218,198,,,76,332,258,314,322,,,,308,339, ,354,,,351,,382,379,,369,344, , , ,"4,544"
,Rutland County,,,,,Addison Rutland SU,Benson,,,,Benson Village School,18,17,,, ,12,11,15,24,,,,14,19, ,9,,,16,, , ,, , , , , ,155
,,,,,,,Castleton Hubbardton USD #42 (District),,,,Castleton Hubbardton USD #42 (School),27,39,,, ,45,50,44,45,,,,53,65,3,51,,,66,, , ,, , , , , ,488
,,,,,,,Fair Haven,,,,Fair Haven Grade School,18, ,,,41,35,46,37,28,,,,47,34, ,42,,,54,, , ,, , , , , ,382
,,,,,,,Fair Haven UHSD #16 (District),,,,Fair Haven UHSD #16 (School), , ,,, , , , , ,,,, , , , ,,, ,,159,144,,154,120, , , ,577
,,,,,,Bennington Rutland SU,Bennington Rutland SU,,,,Bennington Rutland SU,77, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , , , ,77
,,,,,,,Currier Memorial USD #23 (District),,,,Currier Memorial USD #23 (School), , ,,,16,19,20,13,17,,,,10,10, , ,,, ,, , ,, , , , , ,105
,,,,,,,Union School District #47,,,,Mettawee Community School USD #47, , ,,,25,29,26,35,26,,,,16,25, , ,,, ,, , ,, , , , , ,182
,,,,,,Rutland Central SU,Proctor,,,,Proctor Elementary School, ,23,,, ,24,22,34,30,,,,19,28, , ,,, ,, , ,, , , , , ,180
,,,,,,,,,,,Proctor Junior/Senior High School, , ,,, , , , , ,,,, , , ,28,,,27,,29,31,,28,42, , , ,185
,,,,,,,Rutland Town,,,,Rutland Town Elementary School, , ,,,27,25,33,36,36,,,,36,45, ,48,,,59,, , ,, , , , , ,345
,,,,,,,West Rutland,,,,West Rutland School,17,30,,, ,28,21,25,29,,,,31,30, ,43,,,23,,35,29,,36,37,1, , ,415
,,,,,,Rutland City SD,Rutland City,,,,Rutland High School, , ,,, , , , , ,,,, , , , ,,,1,,289,294,,269,301,1, , ,"1,155"
,,,,,,,,,,,Rutland Intermediate School, , ,,, , , ,179,186,,,,164,209, , ,,, ,, , ,, , , , , ,738
,,,,,,,,,,,Rutland Middle School, , ,,, , , , , ,,,, , , ,203,,,205,, , ,, , , , , ,408
,,,,,,,,,,,Rutland Northeast Primary School, , ,,,85,78,94, , ,,,, , , , ,,, ,, , ,, , , , , ,257
,,,,,,,,,,,Rutland Northwest Primary School, , ,,,84,77,88, , ,,,, , , , ,,, ,, , ,, , , , , ,249
,,,,,,,Rutland City SD,,,,Rutland City SD,30, ,,,1, , , , ,,,, , , , ,,, ,, , ,, , , , , ,31
,,,,,,Rutland Northeast SU,Barstow Joint Contract District,,,,Barstow Memorial School,23,25,,, ,33,25,28,26,,,,33,34, ,41,,,38,, , ,, , , , , ,306
,,,,,,,Brandon,,,,Neshobe School,21, ,,,47,30,51,39,63,,,,55,65, , ,,, ,, , ,, , , , , ,371
,,,,,,,Otter Valley UHSD #8 (District),,,,Otter Valley UHSD #8 (School), , ,,, , , , , ,,,, , , ,137,,,128,,139,129,,107,94, , , ,734
,,,,,,,Pittsford,,,,Lothrop School, , ,,,36,18,32,35,26,,,,40,32, , ,,, ,, , ,, , , , , ,219
,,,,,,,Rutland Northeast SU,,,,Rutland Northeast SU,88, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , , , ,88
,,,,,,,Sudbury,,,,Sudbury Country School, ,5,,, ,3,4,5,6,,,,6,4, , ,,, ,, , ,, , , , , ,33
,,,,,,Rutland South SU,Clarendon,,,,Clarendon Elementary School,39,1,,,26,36,26,27,34,,,,35,35, , ,,, ,, , ,, , , , , ,259
,,,,,,,Mill River USD #40 (District),,,,Mill River USD #40 (School), , ,,, , , , , ,,,, , , ,112,,,135,,133,117,,117,109, , , ,723
,,,,,,,Rutland South SU,,,,Rutland South SU,4, ,,,1, , , , ,,,, , , , ,,, ,, , ,, , , , , ,5
,,,,,,,Shrewsbury,,,,Shrewsbury Mountain School,15, ,,,9,10,11,7,12,,,,9,9, , ,,, ,, , ,, , , , , ,82
,,,,,,,Wallingford,,,,Wallingford Village School, , ,,,16,25,29,19,26,,,,25,26, , ,,, ,, , ,, , ,5, , ,171
,,,,,,Rutland Southwest SU,Middletown Springs,,,,Middletown Springs Elementary School, ,6,,, ,7,6,6,7,,,,9,12, , ,,, ,, , ,, , , , , ,53
,,,,,,,Poultney,,,,Poultney Elementary School, , ,,,30,33,25,27,36,,,,29,36, , ,,, ,, , ,, , , , , ,216
,,,,,,,,,,,Poultney High School, , ,,, , , , , ,,,, , , ,52,,,44,,56,54,,48,46, , , ,300
,,,,,,,Rutland Southwest SU,,,,Rutland Southwest SU,36, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , , , ,36
,,,,,,,Tinmouth,,,,Tinmouth Elementary School, , ,,,4,6,7,1,6,,,,9,9, , ,,, ,, , ,, , , , , ,42
,,,,,,,Wells,,,,Wells Village School, , ,,,13,7,11,13,10,,,,14,10, , ,,, ,, , ,, , , , , ,78
,,,,,,Rutland Windsor SU,Mt Holly,,,,Mt Holly School, ,18,,, ,11,8,14,12,,,,11,14, , ,,, ,, , ,, , , , , ,88
,,,,,,Windsor Central SU,Sherburne,,,,Killington Elementary School, ,13,,, ,8,11,12,9,,,,15,18, , ,,, ,, , ,, , , , , ,86
,,,,,,,,,,,County Total,413,177,,,460,599,657,651,694,,,,680,769,3,766,,,796,,840,798,,759,749,7, , ,"9,818"
,Washington County,,,,,Barre SU,Barre City,,,,Barre City Elementary/Middle School,46,93,,,8,95,88,97,106,,,,94,100, ,103,,,93,, , ,, , , , , ,923
,,,,,,,Barre Town,,,,Barre Town Elementary School,42,107,,, ,106,101,97,97,,,,114,104, ,115,,,115,, , ,, , , , , ,998
,,,,,,,Spaulding HSUD #41 (District),,,,Spaulding HSUD #41 (School), , ,,, , , , , ,,,, , , , ,,, ,,278,224,,230,238, , , ,970
,,,,,,Montpelier SD,Montpelier,,,,Main Street School, , ,,, , , , , ,,,, ,80, ,93,,,100,, , ,, , , , , ,273
,,,,,,,,,,,Montpelier High School, , ,,, , , , , ,,,, , , , ,,, ,,122,107,,93,88, , , ,410
,,,,,,,,,,,Union Elementary School, , ,,,40,65,66,83,51,,,,78, , , ,,, ,, , ,, , , , , ,383
,,,,,,,Montpelier SD,,,,Montpelier SD,7, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , , , ,7
,,,,,,Orleans Southwest SU,Woodbury,,,,Woodbury Elementary School, ,8,,, ,12,4,8,6,,,,11,9, , ,,, ,, , ,, , , , , ,58
,,,,,,Washington Central SU,Berlin,,,,Berlin Elementary School, ,36,,, ,26,29,33,37,,,,36,32, , ,,, ,, , ,, , , , , ,229
,,,,,,,Calais,,,,Calais Elementary School,1,12,,, ,14,14,14,23,,,,15,16, , ,,, ,, , ,, , , , , ,109
,,,,,,,East Montpelier,,,,East Montpelier Elementary School, , ,,,26,28,24,27,27,,,,32,36, , ,,, ,, , ,, , , , , ,200
,,,,,,,Middlesex,,,,Rumney School (Middlesex), , ,,,14,17,17,21,23,,,,29,16, , ,,, ,, , ,, , , , , ,137
,,,,,,,U32 High School UHSD #32 (District),,,,U32 High School UHSD #32 (School), , ,,, , , , , ,,,, , , ,162,,,147,,159,126,,142,127,1, , ,864
,,,,,,,Washington Central SU,,,,Washington Central SU,77, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , , , ,77
,,,,,,,Worcester,,,,Doty Memorial School, ,7,,, ,8,11,13,10,,,,12,10, , ,,, ,, , ,, , , , , ,71
,,,,,,Washington Northeast SU,Cabot,,,,Cabot School,11,13,,, ,9,9,12,9,,,,15,15, ,27,,,23,,25,25,,22,19, , , ,234
,,,,,,,Twinfield USD #33 (District),,,,Twinfield USD #33 (School),24,23,,, ,32,25,27,47,,,,34,34, ,48,,,45,,39,46,,38,47,1, , ,510
,,,,,,Washington South SU,Northfield,,,,Northfield Elementary School,38,36,,, ,38,55,53,45,,,,53, , , ,,, ,, , ,, , , , , ,318
,,,,,,,,,,,Northfield Middle/High School, , ,,, , , , , ,,,, ,64, ,76,,,67,,67,72,,71,80, , , ,497
,,,,,,,Roxbury,,,,Roxbury Village School,4, ,,,12,9,6,6,8,,,,5,8, , ,,, ,, , ,, , , , , ,58
,,,,,,Washington West SU,Duxbury/Waterbury Union #45,,,,Crossett Brook Middle USD #45, , ,,, , , , , ,,,,88,91,1,79,,,88,, , ,, , , , , ,347
,,,,,,,,,,,Thatcher Brook Primary USD #45,75,62,,, ,60,77,77,80,,,, , , , ,,, ,, , ,, , , , , ,431
,,,,,,,Fayston,,,,Fayston Elementary School,6,12,,, ,18,16,16,8,,,,12,12, , ,,, ,, , ,, , , , , ,100
,,,,,,,Harwood UHSD #19 (District),,,,Harwood UHSD #19 (School), , ,,, , , , , ,,,, , , , ,,, ,,173,162,,154,158, ,1, ,648
,,,,,,,,,,,Harwood Union Middle UHSD #19, , ,,, , , , , ,,,, , , ,104,,,86,, , ,, , , , , ,190
,,,,,,,Moretown,,,,Moretown Elementary School,21,22,,, ,14,16,21,13,,,,23,16,5, ,,, ,, , ,, , , , , ,151
,,,,,,,Waitsfield,,,,Waitsfield Elementary School,23,20,,, ,15,22,25,20,,,,24,22, , ,,, ,, , ,, , , , , ,171
,,,,,,,Warren,,,,Warren Elementary School,15,12,,, ,15,21,23,26,,,,20,27, , ,,, ,, , ,, , , , , ,159
,,,,,,Woodside Juvenile Rehab Center,Woodside Juvenile Rehab Center,,,,Woodside Juvenile Rehab Center, , ,,, , , , , ,,,, ,2, ,1,,, ,,4,5,,3,2,1, , ,18
,,,,,,,,,,,County Total,390,463,,,100,580,601,653,636,,,,695,693,6,808,,,764,,866,767,,753,759,3,1, ,"9,538"
,Windham County,,,,,Windham Central SU,Brookline,,,,Brookline Elementary School, , ,,,4,8,10,4,6,,,,10,4, , ,,, ,, , ,, , , , , ,46
,,,,,,,Dover,,,,Dover Elementary School,10, ,,,10,18,10,18,9,,,,4,19, , ,,, ,, , ,, , , , , ,98
,,,,,,,Jamaica,,,,Jamaica Village School, , ,,,12,17,19,11,12,,,,12,18, , ,,, ,, , ,, , , , , ,101
,,,,,,,Leland and Gray UHSD #34 (District),,,,Leland and Gray UHSD #34 (School), , ,,, , , , , ,,,, , , ,60,,,80,,57,78,,84,69, , , ,428
,,,,,,,Marlboro,,,,Marlboro Elementary School,9,10,,, ,10,5,8,11,,,,6,8, ,9,,,11,, , ,, , , , , ,87
,,,,,,,Newfane,,,,Newfane Elementary School, ,14,,, ,17,25,18,17,,,,12,19, , ,,, ,, , ,, , , , , ,122
,,,,,,,Townshend,,,,Townshend Village School, , ,,,11,14,13,12,9,,,,13,14, , ,,, ,, , ,, , , , , ,86
,,,,,,,Wardsboro,,,,Wardsboro Central School,5, ,,,9,9,13,6,4,,,,10,5, , ,,, ,, , ,, , , , , ,61
,,,,,,,Windham,,,,Windham Elementary School,5, ,,,3,6,4,2,7,,,,4,4, , ,,, ,, , ,, , , , , ,35
,,,,,,,Windham Central SU,,,,Windham Central SU,8, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , , , ,8
,,,,,,Windham Northeast SU,Athens/Grafton Contract School District,,,,Grafton Elementary School, , ,,,14,13,11,10,8,,,,11,9, , ,,, ,, , ,, , , , , ,76
,,,,,,,Bellows Falls UHSD #27 (District),,,,Bellows Falls UHSD #27 (School), , ,,, , , , , ,,,, , , , ,,, ,,108,121,,82,111, , , ,422
,,,,,,,Rockingham,,,,Bellows Falls Middle School, , ,,, , , , , ,,,,35,73, ,103,,,88,, , ,, , , , , ,299
,,,,,,,,,,,Cherry Hill Elementary School, , ,,,7,11,12,15,17,,,,11, , , ,,, ,, , ,, , , , , ,73
,,,,,,,,,,,Rockingham Central Elementary, , ,,,26,32,49,28,37,,,, , , , ,,, ,, , ,, , , , , ,172
,,,,,,,,,,,Saxtons River Elementary School, , ,,,12,20,11,17,11,,,,16, , , ,,, ,, , ,, , , , , ,87
,,,,,,,Westminster,,,,Westminster Schools, , ,,,29,28,29,26,37,,,,31,41, , ,,, ,, , ,, , , , , ,221
,,,,,,,Windham Northeast SU,,,,Windham Northeast SU,43, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , , , ,43
,,,,,,Windham Southeast SU,Brattleboro,,,,Academy School, , ,,,57,56,37,55,46,,,,57,63,7, ,,, ,, , ,, , , , , ,378
,,,,,,,,,,,Green Street School, , ,,,38,40,36,36,34,,,,34,42, , ,,, ,, , ,, , , , , ,260
,,,,,,,,,,,Oak Grove School, , ,,,21,18,21,21,20,,,,18,23,24, ,,, ,, , ,, , , , , ,166
,,,,,,,Brattleboro UHSD #6 (District),,,,Bratt Area Middle School UHSD #6, , ,,, , , , , ,,,, , , ,146,,,181,, , ,, , , , , ,327
,,,,,,,,,,,Brattleboro UHSD #6 (School), , ,,, , , , , ,,,, , , , ,,, ,,223,241,,292,239,18, ,2,"1,015"
,,,,,,,Dummerston,,,,Dummerston Schools, ,11,,, ,24,12,14,23,,,,24,23, ,25,,,31,, , ,, , , , , ,187
,,,,,,,Guilford,,,,Guilford Central School, ,14,,, ,21,17,20,17,,,,30,33, ,25,,,33,, , ,, , , , , ,210
,,,,,,,Putney,,,,Putney Central School, ,16,,, ,20,22,24,25,,,,27,26, ,24,,,27,, , ,, , , , , ,211
,,,,,,,Vernon,,,,Vernon Elementary School, ,16,,, ,34,32,30,35,,,,39,39, , ,,, ,, , ,, , , , , ,225
,,,,,,,Windham Southeast SU,,,,Windham Southeast SU,105, ,,,4,1,2, ,1,,,,4,3, , ,,, ,, , ,, , , , , ,120
,,,,,,Windham Southwest SU,Halifax,,,,Halifax School, , ,,,11,9,8,4,4,,,,7,3, ,6,,,9,, , ,, , , , , ,61
,,,,,,,Whitingham,,,,Whitingham School, ,18,,, ,16,14,8,15,,,,18,9, ,22,,,14,,25,26,,27,13, , ,1,226
,,,,,,,Wilmington,,,,Twin Valley Elementary School,30, ,,,18,20,23,12,31,,,,24, , , ,,, ,, , ,, , , , , ,158
,,,,,,,,,,,Twin Valley High School, , ,,, , , , , ,,,, ,23, ,25,,,25,,49,40,,39,41, , , ,242
,,,,,,,Windham Southwest SU,,,,Windham Southwest SU,6,1,,,1,1,1,2, ,,,, , , , ,,, ,, , ,, , , , , ,12
,,,,,,Windsor Southwest SU,Flood Brook USD #20 (District),,,,Flood Brook USD #20 (School), , ,,,35,27,29,24,35,,,,31,44, ,35,,,39,, , ,, , , , , ,299
,,,,,,,,,,,County Total,221,100,,,322,490,465,425,471,,,,488,545,31,480,,,538,,462,506,,524,473,18, ,3,"6,562"
,Windsor County,,,,,Hartford SD,Hartford,,,,Dothan Brook School, ,41,,, ,39,53,45,54,,,,60, , , ,,, ,, , ,, , , , , ,292
,,,,,,,,,,,Hartford High School, , ,,, , , , , ,,,, , , , ,,, ,,202,233,,180,188, , , ,803
,,,,,,,,,,,Hartford Memorial Middle School, , ,,, , , , , ,,,, ,115, ,137,,,132,, , ,, , ,1, , ,385
,,,,,,,,,,,Ottauquechee School,28,35,,, ,37,45,46,46,,,,39, , , ,,, ,, , ,, , , , , ,276
,,,,,,,,,,,White River School,33,17,,, ,16,22,24,37,,,,19, , , ,,, ,, , ,, , , , , ,168
,,,,,,,Hartford SD,,,,Hartford SD,8,5,,, , , , , ,,,,1,1, ,4,,,2,,4,2,, ,1,1, , ,29
,,,,,,Orange Windsor SU,Orange Windsor SU,,,,Orange Windsor SU,11, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , , , ,11
,,,,,,,Royalton,,,,South Royalton Elementary/High School,20, ,,,27,16,30,28,26,,,,33,31, ,40,,,45,,53,44,,51,50,9, , ,503
,,,,,,,Sharon,,,,Sharon Elementary School, ,22,,, ,14,19,12,19,,,,16,28, , ,,, ,, , ,, , , , , ,130
,,,,,,Rutland Windsor SU,Black River USD #39 (District),,,,Black River USD #39 (School), , ,,, , , , , ,,,, , , ,38,,,45,,38,53,,49,37, , , ,260
,,,,,,,Ludlow,,,,Ludlow Elementary School, ,16,,, ,18,30,22,20,,,,31,27, , ,,, ,, , ,, , , , , ,164
,,,,,,,Plymouth,,,,Plymouth Elementary School, , ,,,2,4,1,1,3,,,,5,2, , ,,, ,, , ,, , , , , ,18
,,,,,,,Rutland Windsor SU,,,,Rutland Windsor SU,7, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , , , ,7
,,,,,,Sau 70,Norwich,,,,Marion W Cross School, ,38,,, ,48,45,41,54,,,,38,44, , ,,, ,, , ,, , , , , ,308
,,,,,,Springfield SD,Springfield,,,,Elm Hill School, , ,,,18,17,20,18,16,,,,24, ,2, ,,, ,, , ,, , , , , ,115
,,,,,,,,,,,Park Street School, , ,,,35,47,69,40,36,,,,42, ,6, ,,, ,, , ,, , , , , ,275
,,,,,,,,,,,Riverside Middle School, , ,,, , , , , ,,,, ,121, ,94,,,96,, , ,, , , , , ,311
,,,,,,,,,,,Springfield High School, , ,,, , , , , ,,,, , , , ,,, ,,166,138,,148,143, , , ,595
,,,,,,,,,,,Union Street School, , ,,,35,17,20,37,36,,,,21, ,10, ,,, ,, , ,, , , , , ,176
,,,,,,,Springfield SD,,,,Springfield SD,12, ,,,1, , , , ,,,, , , , ,,, ,, , ,, , , , , ,13
,,,,,,Windsor Central SU,Barnard,,,,Barnard Central School, ,10,,, ,6,4,13,10,,,,7,7, , ,,, ,, , ,, , , , , ,57
,,,,,,,Bridgewater,,,,Bridgewater Village School, ,10,,, ,5,8,10,9,,,,6,12, , ,,, ,, , ,, , , , , ,60
,,,,,,,Pomfret,,,,Pomfret School, ,17,,, ,10,13,14,12,,,,15,15, , ,,, ,, , ,, , , , , ,96
,,,,,,,Reading,,,,Reading Elementary School, ,6,,, ,5,11,9,15,,,,5,9, , ,,, ,, , ,, , , , , ,60
,,,,,,,Windsor Central SU,,,,Windsor Central SU,13, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , , , ,13
,,,,,,,Woodstock,,,,Woodstock Elementary School, ,26,,, ,27,23,23,23,,,,37,35, , ,,, ,, , ,, , , , , ,194
,,,,,,,Woodstock UHSD #4,,,,Woodstock Senior UHSD #4, , ,,, , , , , ,,,, , , , ,,, ,,117,109,,105,100,1, , ,432
,,,,,,,,,,,Woodstock Union Middle School, , ,,, , , , , ,,,, , , ,96,,,106,, , ,, , , , , ,202
,,,,,,Windsor Northwest SU,Bethel,,,,Bethel Elementary School, , ,,,18,25,21,17,25,,,,19,18, , ,,, ,, , ,, , , , , ,143
,,,,,,,,,,,Whitcomb Junior/Senior High School, , ,,, , , , , ,,,, , , ,25,,,26,,31,36,,29,31, , , ,178
,,,,,,,Rochester,,,,Rochester School, ,9,,, ,11,13,9,15,,,,23,29, ,27,,,20,,29,27,,26,12, , , ,250
,,,,,,,Stockbridge,,,,Stockbridge Central School, ,5,,, ,11,8,9,10,,,,7,8, , ,,, ,, , ,, , , , , ,58
,,,,,,,Windsor Northwest SU,,,,Windsor Northwest SU,51, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , , , ,51
,,,,,,Windsor Southeast SU,Hartland,,,,Hartland Elementary School, ,27,,, ,35,40,54,34,,,,42,38, ,53,,,54,, , ,, , , , , ,377
,,,,,,,Weathersfield,,,,Weathersfield Elementary School, ,26,,, ,22,18,22, ,,,, , , , ,,, ,, , ,, , , , , ,88
,,,,,,,,,,,Weathersfield Middle School, , ,,, , , , ,31,,,,37,31, ,39,,,38,, , ,, , , , , ,176
,,,,,,,West Windsor,,,,Albert Bridge School (West Windsor), ,8,,, ,8,11,11,11,,,,10,12, , ,,, ,, , ,, , , , , ,71
,,,,,,,Windsor,,,,Windsor High School, , ,,, , , , , ,,,, , , ,48,,,42,,86,81,,101,91, , , ,449
,,,,,,,,,,,Windsor State Street School, ,30,,, ,46,36,40,42,,,,36,41, , ,,, ,, , ,, , , , , ,271
,,,,,,,Windsor Southeast SU,,,,Windsor Southeast SU,13, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , , , ,13
,,,,,,Windsor Southwest SU,Cavendish,,,,Cavendish Town Elementary School, , ,,,13,9,18,13,14,,,,19,15, , ,,, ,, , ,, , , , , ,101
,,,,,,,Chester Andover USD #29 (District),,,,Chester Andover USD #29 (School), , ,,,36,37,37,29,45,,,,47,53, , ,,, ,, , ,, , , , , ,284
,,,,,,,Green Mountain UHSD #35 (District),,,,Green Mountain UHSD #35 (School), , ,,, , , , , ,,,, , , ,64,,,68,,94,72,,59,65, , ,1,423
,,,,,,,Windsor Southwest SU,,,,Windsor Southwest SU,10, ,,, , , , , ,,,, , , , ,,, ,, , ,, , , , , ,10
,,,,,,,,,,,County Total,206,347,,,185,530,615,587,643,,,,639,692,18,665,,,674,,820,795,,748,718,12, ,1,"8,895"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Note: The enrollment for independent schools including Burr & Burton Academy, Lyndon Institute, St. Johnsbury Academy, and Thetford Academy do not appear in this report.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
