,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Orleans Southwest SU,Craftsbury,,,,Craftsbury Schools,7, ,,,10,5,7,7,8,,,,9,14,12,15,,,22,,14,15,,14, ,159
,,,,,,,Lakeview USD #43 (District),,,,Lakeview USD #43 (School),10, ,,,9,4,15,9,9,,,,11,10, , ,,, ,, , ,, , ,77
,,,,,,,,,,,County Total,204,6,,,283,275,270,274,283,,,,290,283,276,283,,,314,,345,300,,315,1,"4,002"
,Rutland County,,,,,Addison Rutland SU,Benson,,,,Benson Village School,12, ,,,11,9,10,6,11,,,,11,15,14,9,,, ,, , ,, , ,108
,,,,,,,Castleton Hubbardton USD #42 (District),,,,Castleton Hubbardton USD #42 (School),29, ,,,36,32,42,37,40,,,,35,41,52,33,,, ,, , ,, , ,377
,,,,,,,Fair Haven,,,,Fair Haven Grade School,22, ,,,35,38,36,31,41,,,,28,36,34,43,,, ,, , ,, , ,344
,,,,,,,Fair Haven UHSD #16 (District),,,,Fair Haven UHSD #16 (School), , ,,, , , , , ,,,, , , , ,,,121,,90,116,,105, ,432
,,,,,,Bennington Rutland SU,Currier Memorial USD #23 (District),,,,Currier Memorial USD #23 (School),18, ,,,20,15,11,9,13,,,,13,14, , ,,, ,, , ,, , ,113
,,,,,,,Union School District #47,,,,Mettawee Community School USD #47,35, ,,,27,30,21,16,32,,,,20,19, , ,,, ,, , ,, , ,200
,,,,,,Rutland Central SU,Proctor,,,,Proctor Elementary School,10, ,,,22,27,19,19,25,,,,22,25, , ,,, ,, , ,, , ,169
,,,,,,,,,,,Proctor Junior/Senior High School, , ,,, , , , , ,,,, , ,22,25,,,19,,24,27,,35, ,152
,,,,,,,Rutland Town,,,,Rutland Town Elementary School,10, ,,,32,34,44,32,44,,,,38,42,46,28,,, ,, , ,, , ,350
,,,,,,,West Rutland,,,,West Rutland School,21, ,,,32,23,27,26,28,,,,23,30,22,24,,,21,,23,30,,16,1,347
,,,,,,Rutland City SD,Rutland City,,,,Rutland High School, , ,,, , , , , ,,,, , , , ,,,200,,225,232,,250,8,915
,,,,,,,,,,,Rutland Intermediate School, , ,,, , , ,158,152,,,,150,157, , ,,, ,, , ,, , ,617
,,,,,,,,,,,Rutland Middle School, , ,,, , , , , ,,,, , ,142,163,,, ,, , ,, , ,305
,,,,,,,,,,,Rutland Northeast Primary School,13, ,,,76,68,78, , ,,,, , , , ,,, ,, , ,, , ,235
,,,,,,,,,,,Rutland Northwest Primary School,36, ,,,87,72,77, , ,,,, , , , ,,, ,, , ,, , ,272
,,,,,,Rutland Northeast SU,Barstow Joint Contract District,,,,Barstow Memorial School,28, ,,,21,11,19,21,16,,,,27,26,42,32,,, ,, , ,, , ,243
,,,,,,,Brandon,,,,Neshobe School,73, ,,,48,51,54,43,51,,,,35,44, , ,,, ,, , ,, , ,399
,,,,,,,Otter Valley UHSD #8 (District),,,,Otter Valley UHSD #8 (School), , ,,, , , , , ,,,, , ,93,111,,,113,,71,101,,83, ,572
,,,,,,,Pittsford,,,,Lothrop School,38, ,,,27,32,32,34,16,,,,35,40, , ,,, ,, , ,, , ,254
,,,,,,,Sudbury,,,,Sudbury Country School, , ,,,7,5,5,1,1,,,,4,6, , ,,, ,, , ,, , ,29
,,,,,,Rutland South SU,Clarendon,,,,Clarendon Elementary School,23, ,,,15,21,17,26,30,,,,22,32, , ,,, ,, , ,, , ,186
,,,,,,,Mill River USD #40 (District),,,,Mill River USD #40 (School), , ,,, , , , , ,,,, , ,76,72,,,92,,111,102,,82, ,535
,,,,,,,Shrewsbury,,,,Shrewsbury Mountain School,14, ,,,6,12,6,8,6,,,,9,5, , ,,, ,, , ,, , ,66
,,,,,,,Wallingford,,,,Wallingford Village School,16, ,,,22,19,12,17,18,,,,16,20, , ,,, ,, , ,, , ,140
,,,,,,Rutland Southwest SU,Middletown Springs,,,,Middletown Springs Elementary School,15, ,,,10,7,9,6,13,,,,9,6, , ,,, ,, , ,, , ,75
,,,,,,,Poultney,,,,Poultney Elementary School,57, ,,,19,29,26,24,25,,,,23,33, , ,,, ,, , ,, , ,236
,,,,,,,,,,,Poultney High School, , ,,, , , , , ,,,, , ,33,36,,,47,,50,36,,34, ,236
,,,,,,,Tinmouth,,,,Tinmouth Elementary School,5, ,,,7,4,8,7,7,,,,9,6, , ,,, ,, , ,, , ,53
,,,,,,,Wells,,,,Wells Village School,15, ,,,10,15,10,12,13,,,,7,8, , ,,, ,, , ,, , ,90
,,,,,,Rutland Windsor SU,Mt Holly,,,,Mt Holly School,19, ,,,12,11,12,9,8,,,,13,16, , ,,, ,, , ,, , ,100
,,,,,,Windsor Central SU,Sherburne,,,,Killington Elementary School,20, ,,,9,13,7,15,11,,,,14,12, , ,,, ,, , ,, , ,101
,,,,,,,,,,,County Total,528, ,,,591,578,582,557,601,,,,563,633,576,576,,,613,,594,644,,605,9,"8,250"
,Washington County,,,,,Barre SU,Barre City,,,,Barre City Elementary/Middle School,107, ,,,116,80,96,85,103,,,,82,79,81,101,,, ,, , ,, , ,930
,,,,,,,Barre Town,,,,Barre Town Elementary School,52, ,,,82,85,85,88,86,,,,99,88,99,92,,, ,, , ,, , ,856
,,,,,,,Spaulding HSUD #41 (District),,,,Spaulding HSUD #41 (School), , ,,, , , , , ,,,, , , , ,,,171,,200,182,,175,1,729
,,,,,,Montpelier SD,Montpelier,,,,Main Street School, , ,,, , , , , ,,,, ,58,71,67,,, ,, , ,, , ,196
,,,,,,,,,,,Montpelier High School, , ,,, , , , , ,,,, , , , ,,,55,,87,88,,80,3,313
,,,,,,,,,,,Union Elementary School,69, ,,,81,71,87,63,76,,,,59, , , ,,, ,, , ,, , ,506
,,,,,,Orleans Southwest SU,Woodbury,,,,Woodbury Elementary School,4, ,,,8,2,4,9,8,,,,6,6, , ,,, ,, , ,, , ,47
,,,,,,Washington Central SU,Berlin,,,,Berlin Elementary School,30, ,,,28,28,22,21,28,,,,32,19, , ,,, ,, , ,, , ,208
,,,,,,,Calais,,,,Calais Elementary School,20, ,,,17,18,14,17,22,,,,8,18, , ,,, ,, , ,, , ,134
,,,,,,,East Montpelier,,,,East Montpelier Elementary School,30, ,,,21,28,25,35,26,,,,38,35, , ,,, ,, , ,, , ,238
,,,,,,,Middlesex,,,,Rumney School (Middlesex),22, ,,,27,16,36,21,21,,,,23,19, , ,,, ,, , ,, , ,185
,,,,,,,U32 High School UHSD #32 (District),,,,U32 High School UHSD #32 (School), , ,,, , , , , ,,,, , ,130,117,,,146,,131,132,,131, ,787
,,,,,,,Worcester,,,,Doty Memorial School,14, ,,,8,10,11,9,7,,,,8,7, , ,,, ,, , ,, , ,74
,,,,,,Washington Northeast SU,Cabot,,,,Cabot School,12, ,,,14,14,13,14,8,,,,10,16,11,17,,,17,,14,15,,11, ,186
,,,,,,,Twinfield USD #33 (District),,,,Twinfield USD #33 (School),26, ,,,36,22,26,27,27,,,,42,32,31,36,,,28,,32,28,,28, ,421
,,,,,,Washington South SU,Northfield,,,,Northfield Elementary School,34, ,,,42,46,47,55,41,,,,41, , , ,,, ,, , ,, , ,306
,,,,,,,,,,,Northfield Middle/High School, , ,,, , , , , ,,,, ,52,54,35,,,56,,41,50,,41, ,329
,,,,,,,Roxbury,,,,Roxbury Village School,6, ,,,1,5,6,3,5,,,,1,4, , ,,, ,, , ,, , ,31
,,,,,,Washington West SU,Duxbury/Waterbury Union #45,,,,Crossett Brook Middle USD #45, , ,,, , , , , ,,,,67,71,71,74,,, ,, , ,, , ,283
,,,,,,,,,,,Thatcher Brook Primary USD #45,85, ,,,84,66,77,71,60,,,, , , , ,,, ,, , ,, , ,443
,,,,,,,Fayston,,,,Fayston Elementary School,18, ,,,12,12,10,20,13,,,,14,11, , ,,, ,, , ,, , ,110
,,,,,,,Harwood UHSD #19 (District),,,,Harwood UHSD #19 (School), , ,,, , , , , ,,,, , , , ,,,136,,120,156,,162,6,580
,,,,,,,,,,,Harwood Union Middle UHSD #19, , ,,, , , , , ,,,, , ,82,66,,, ,, , ,, , ,148
,,,,,,,Moretown,,,,Moretown Elementary School,18, ,,,13,13,13,13,13,,,,11,20, , ,,, ,, , ,, , ,114
,,,,,,,Waitsfield,,,,Waitsfield Elementary School,26, ,,,16,16,17,16,25,,,,27,11, , ,,, ,, , ,, , ,154
,,,,,,,Warren,,,,Warren Elementary School,32, ,,,17,29,18,21,25,,,,30,17, , ,,, ,, , ,, , ,189
,,,,,,,,,,,County Total,605, ,,,623,561,607,588,594,,,,598,563,630,605,,,609,,625,651,,628,10,"8,497"
,Windham County,,,,,Windham Central SU,Brookline/Newfane Joint Contract,,,,Newbrook Elementary School,13, ,,,19,18,22,19,18,,,,18,27, , ,,, ,, , ,, , ,154
,,,,,,,Dover,,,,Dover Elementary School,13, ,,,16,10,12,11,15,,,,9,13, , ,,, ,, , ,, , ,99
,,,,,,,Jamaica,,,,Jamaica Village School,5, ,,,11,8,7,9,12,,,,10,11, , ,,, ,, , ,, , ,73
,,,,,,,Leland and Gray UHSD #34 (District),,,,Leland and Gray UHSD #34 (School), , ,,, , , , , ,,,, , ,52,60,,,67,,64,49,,54,2,348
,,,,,,,Marlboro,,,,Marlboro Elementary School,10, ,,,10,10,6,15,9,,,,8,13,12,3,,, ,, , ,, , ,96
,,,,,,,Townshend,,,,Townshend Village School,13, ,,,10,9,9,12,10,,,,9,15, , ,,, ,, , ,, , ,87
,,,,,,,Wardsboro,,,,Wardsboro Central School,7, ,,,12,5,6,7,3,,,,9,15, , ,,, ,, , ,, , ,64
,,,,,,,Windham,,,,Windham Elementary School,5, ,,,4,2,2,1, ,,,,2,3, , ,,, ,, , ,, , ,19
,,,,,,Windham Northeast SU,Athens/Grafton Contract School District,,,,Grafton Elementary School,12, ,,,12,19,16,8,11,,,,6,11, , ,,, ,, , ,, , ,95
,,,,,,,Bellows Falls UHSD #27 (District),,,,Bellows Falls UHSD #27 (School), , ,,, , , , , ,,,, , , , ,,,111,,110,67,,57, ,345
,,,,,,,Rockingham,,,,Bellows Falls Middle School, , ,,, , , , , ,,,,47,53,69,82,,, ,, , ,, , ,251
,,,,,,,,,,,Rockingham Central Elementary,48, ,,,34,38,38,34,31,,,, , , , ,,, ,, , ,, , ,223
,,,,,,,,,,,Saxtons River Elementary School,12, ,,,17,20,16,17,17,,,,20, , , ,,, ,, , ,, , ,119
,,,,,,,Westminster,,,,Westminster Schools,40, ,,,34,32,15,27,35,,,,22,35, , ,,, ,, , ,, , ,240
,,,,,,Windham Southeast SU,Brattleboro,,,,Academy School, , ,,,61,51,52,52,61,,,,55,45, , ,,, ,, , ,, , ,377
,,,,,,,,,,,Green Street School, , ,,,39,30,30,38,39,,,,37,36, , ,,, ,, , ,, , ,249
,,,,,,,,,,,Oak Grove School,162, ,,,20,15,17,18,17,,,,19,16, , ,,, ,, , ,, , ,284
,,,,,,,Brattleboro UHSD #6 (District),,,,Bratt Area Middle School UHSD #6, , ,,, , , , , ,,,, , ,122,131,,, ,, , ,, , ,253
,,,,,,,,,,,Brattleboro UHSD #6 (School), , ,,, , , , , ,,,, , , , ,,,190,,233,194,,224,1,842
,,,,,,,Dummerston,,,,Dummerston Schools,13, ,,,12,23,18,22,18,,,,23,20,13,13,,, ,, , ,, , ,175
,,,,,,,Guilford,,,,Guilford Central School,19, ,,,15,14,16,18,21,,,,17,7,14,14,,, ,, , ,, , ,155
,,,,,,,Putney,,,,Putney Central School,24, ,,,12,14,20,21,13,,,,19,19,14,31,,, ,, , ,, , ,187
,,,,,,,Vernon,,,,Vernon Elementary School,12, ,,,26,23,19,18,24,,,,23,20, , ,,, ,, , ,, , ,165
,,,,,,Windham Southwest SU,Halifax,,,,Halifax School, , ,,,5,8,5,6,4,,,,4,7,4,8,,, ,, , ,, , ,51
,,,,,,,Whitingham,,,,Whitingham School,24, ,,,13,15,14,12,15,,,,13, , , ,,, ,, , ,, , ,106
,,,,,,,Whitingham/Wilmington Joint Contract District,,,,Twin Valley Elementary School,18, ,,,17,20,20,16,22,,,,26, , , ,,, ,, , ,, , ,139
,,,,,,,,,,,Twin Valley High School, , ,,, , , , , ,,,, , , , ,,,33,,39,48,,33, ,153
,,,,,,,,,,,Twin Valley Middle School, , ,,, , , , , ,,,, ,34,40,43,,, ,, , ,, , ,117
,,,,,,Windsor Southwest SU,Flood Brook USD #20 (District),,,,Flood Brook USD #20 (School),44, ,,,21,34,28,27,26,,,,34,31,27,24,,, ,, , ,, , ,296
,,,,,,,,,,,County Total,494, ,,,420,418,388,408,421,,,,430,431,367,409,,,401,,446,358,,368,3,"5,762"
,Windsor County,,,,,Hartford SD,Hartford,,,,Dothan Brook School,7, ,,,38,38,37,34,45,,,,50, , , ,,, ,, , ,, , ,249
,,,,,,,,,,,Hartford High School, , ,,, , , , , ,,,, , , , ,,,138,,131,157,,143,8,577
,,,,,,,,,,,Hartford Memorial Middle School, , ,,, , , , , ,,,, ,87,120,124,,, ,, , ,, , ,331
,,,,,,,,,,,Ottauquechee School,32, ,,,44,39,32,34,35,,,,34, , , ,,, ,, , ,, , ,250
,,,,,,,,,,,White River School,35, ,,,34,33,30,31,30,,,,33, , , ,,, ,, , ,, , ,226
,,,,,,Orange Windsor SU,Royalton,,,,South Royalton Elementary/High School,15, ,,,15,23,22,23,24,,,,22,19,19,26,,,45,,29,37,,36, ,355
,,,,,,,Sharon,,,,Sharon Elementary School,16, ,,,14,14,19,23,13,,,,16,16, , ,,, ,, , ,, , ,131
,,,,,,Rutland Windsor SU,Black River USD #39 (District),,,,Black River USD #39 (School), , ,,, , , , , ,,,, , ,21,29,,,39,,29,34,,24, ,176
,,,,,,,Ludlow,,,,Ludlow Elementary School,22, ,,,18,16,15,19,13,,,,15,16, , ,,, ,, , ,, , ,134
,,,,,,Sau 70,Norwich,,,,Marion W Cross School,7, ,,,43,47,49,45,42,,,,44,40, , ,,, ,, , ,, , ,317
,,,,,,Springfield SD,Springfield,,,,Elm Hill School,128, ,,,110,98,87, , ,,,, , , , ,,, ,, , ,, , ,423
,,,,,,,,,,,Riverside Middle School, , ,,, , , , , ,,,, ,89,93,93,,, ,, , ,, , ,275
,,,,,,,,,,,Springfield High School, , ,,, , , , , ,,,, , , , ,,,140,,116,113,,96, ,465
,,,,,,,,,,,Union Street School, , ,,, , , ,90,90,,,,106, , , ,,, ,, , ,, , ,286
,,,,,,Windsor Central SU,Barnard,,,,Barnard Central School,9, ,,,10,3,10,10,19,,,,2,7, , ,,, ,, , ,, , ,70
,,,,,,,Bridgewater,,,,Bridgewater Village School, , ,,,7,7,6,5,6,,,,3,9, , ,,, ,, , ,, , ,43
,,,,,,,Pomfret,,,,Pomfret School,1, ,,,4,8,6,9,12,,,,10,8,1, ,,, ,, , ,, , ,59
,,,,,,,Reading,,,,Reading Elementary School,13, ,,,8,6,6,4,8,,,,5, , , ,,, ,, , ,, , ,50
,,,,,,,Woodstock,,,,Woodstock Elementary School,1, ,,,23,26,18,29,23,,,,31,27, , ,,, ,, , ,, , ,178
,,,,,,,Woodstock UHSD #4,,,,Woodstock Senior UHSD #4, , ,,, , , , , ,,,, , , , ,,,108,,89,96,,86, ,379
,,,,,,,,,,,Woodstock Union Middle School, , ,,, , , , , ,,,, , ,62,82,,, ,, , ,, , ,144
,,,,,,Windsor Northwest SU,Bethel,,,,Bethel Elementary School,32, ,,,16,24,22,21,15,,,,17,24, , ,,, ,, , ,, , ,171
,,,,,,,,,,,Whitcomb Junior/Senior High School, , ,,, , , , , ,,,, , ,21,24,,,24,,21,17,,17, ,124
,,,,,,,Rochester,,,,Rochester School,15, ,,,15,11,8,9,7,,,,10,9,7,12,,,13,,18,11,,10, ,155
,,,,,,,Stockbridge,,,,Stockbridge Central School,9,9,,, ,5,6,10,8,,,,4,7, , ,,, ,, , ,, , ,58
,,,,,,Windsor Southeast SU,Hartland,,,,Hartland Elementary School,7, ,,,28,27,40,30,39,,,,36,30,27,42,,, ,, , ,, , ,306
,,,,,,,Weathersfield,,,,Weathersfield School, , ,,,23,29,24,24,22,,,,28,28,24,29,,, ,, , ,, , ,231
,,,,,,,West Windsor,,,,Albert Bridge School (West Windsor), , ,,,11,12,5,11,15,,,,15,8, , ,,, ,, , ,, , ,77
,,,,,,,Windsor,,,,Windsor High School, , ,,, , , , , ,,,, , ,35,39,,,55,,48,46,,50, ,273
,,,,,,,,,,,Windsor State Street School,14, ,,,41,36,36,34,32,,,,31,26, , ,,, ,, , ,, , ,250
,,,,,,Windsor Southwest SU,Cavendish,,,,Cavendish Town Elementary School,14, ,,,12,13,9,19,13,,,,16,15, , ,,, ,, , ,, , ,111
,,,,,,,Chester Andover USD #29 (District),,,,Chester Andover USD #29 (School),40, ,,,35,26,27,31,31,,,,34,42, , ,,, ,, , ,, , ,266
,,,,,,,Green Mountain UHSD #35 (District),,,,Green Mountain UHSD #35 (School), , ,,, , , , , ,,,, , ,59,57,,,53,,51,62,,40, ,322
,,,,,,,,,,,County Total,417,9,,,549,541,514,545,542,,,,562,507,489,557,,,615,,532,573,,502,8,"7,462"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Note: The enrollment for independent schools including Burr & Burton Academy, Lyndon Institute, St. Johnsbury Academy, and Thetford Academy do not appear in this report.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
