,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Orange Southwest SU","Braintree",,,,"Braintree School","9"," ",,,"6","14","7","18","10",,,,"11","12"," "," ",,," ",," "," ",," "," "," ","87"
,,,,,,,"Brookfield",,,,"Brookfield School","4"," ",,,"18","11","9","8","6",,,,"13","4"," "," ",,," ",," "," ",," "," "," ","73"
,,,,,,,"Randolph",,,,"Randolph Elementary School","23"," ",,,"30","33","34","55","43",,,,"38","51"," "," ",,," ",," "," ",," "," "," ","307"
,,,,,,,"Randolph UHSD #2 (District)",,,,"Randolph UHSD #2 (School)"," "," ",,," "," "," "," "," ",,,," "," ","59","59",,,"76",,"71","72",,"49","2"," ","388"
,,,,,,"Rivendell Interstate SD","Rivendell Interstate School District",,,,"Samuel Morey Elementary School","20"," ",,,"17","19","21","25","19",,,,"31","29"," "," ",,," ",," "," ",," "," "," ","181"
,,,,,,,,,,,"Westshire School","24"," ",,,"21","17","17","14","11",,,," "," "," "," ",,," ",," "," ",," "," "," ","104"
,,,,,,"White River Valley SU","Chelsea",,,,"Chelsea Elementary High School","19","18",,," ","17","11","17","12",,,,"9","10","13","13",,,"12",,"23","9",,"11"," "," ","194"
,,,,,,,"Strafford",,,,"Newton Elementary School","8"," ",,,"11","9","11","9","11",,,,"15","14","17","16",,," ",," "," ",," "," "," ","121"
,,,,,,,"Tunbridge",,,,"Tunbridge Central School","18"," ",,,"16","11","11","11","12",,,,"13","15","14","11",,," ",," "," ",," "," "," ","132"
,,,,,,,,,,,"County Total","340","18",,,"297","314","342","341","322",,,,"324","296","278","244",,,"239",,"233","210",,"171","2"," ","3,971"
,"Orleans County",,,,,"North Country SU","Charleston",,,,"Charleston Elementary School","17"," ",,,"14","9","10","11","12",,,,"7","11","15","6",,," ",," "," ",," "," "," ","112"
,,,,,,,"Coventry",,,,"Coventry Village School","22"," ",,,"13","12","8","14","21",,,,"13","11","14","9",,," ",," "," ",," "," "," ","137"
,,,,,,,"Derby",,,,"Derby Elementary School","63"," ",,,"45","58","50","54","51",,,,"58","44"," "," ",,," ",," "," ",," "," "," ","423"
,,,,,,,"Holland",,,,"Holland Elementary School","7"," ",,,"5","3","4","5","8",,,,"5","4"," "," ",,," ",," "," ",," "," "," ","41"
,,,,,,,"Jay/Westfield Joint Elementary District",,,,"Jay/Westfield Joint School","12"," ",,,"7","8","7","13","11",,,,"12","9"," "," ",,," ",," "," ",," "," "," ","79"
,,,,,,,"Lowell",,,,"Lowell Graded School","15"," ",,,"11","9","10","5","12",,,,"12","10","8","15",,," ",," "," ",," "," "," ","107"
,,,,,,,"Newport City",,,,"Newport City Elementary Schools","65"," ",,,"39","46","45","34","47",,,,"45","32"," "," ",,," ",," "," ",," "," "," ","353"
,,,,,,,"Newport Town",,,,"Newport Town School","16"," ",,,"8","20","14","13","16",,,,"14","19"," "," ",,," ",," "," ",," "," "," ","120"
,,,,,,,"North Country Junior UHSD #22 (District)",,,,"North Country Junior UHSD #22 (School)"," "," ",,," "," "," "," "," ",,,," "," ","123","136",,," ",," "," ",," "," "," ","259"
,,,,,,,"North Country Senior UHSD #22 (District)",,,,"North Country Senior UHSD #22 (School)"," "," ",,," "," "," "," "," ",,,," "," "," "," ",,,"192",,"170","177",,"172"," "," ","711"
,,,,,,,"Troy",,,,"Troy School","22"," ",,,"18","26","14","21","14",,,,"20","17","22","15",,," ",," "," ",," "," "," ","189"
,,,,,,"Orleans Central SU","Albany",,,,"Albany Community School","8"," ",,,"7","12","11","9","8",,,,"6","4","8","5",,," ",," "," ",," "," "," ","78"
,,,,,,,"Barton ID",,,,"Barton Graded School","23"," ",,,"18","17","13","16","8",,,,"16","15","12","21",,," ",," "," ",," "," "," ","159"
,,,,,,,"Brownington",,,,"Brownington Central School","10"," ",,,"15","9","14","13","17",,,,"13","13","6","14",,," ",," "," ",," "," "," ","124"
,,,,,,,"Glover",,,,"Glover Community School","11"," ",,,"13","10","9","15","13",,,,"15","17","11","13",,," ",," "," ",," "," "," ","127"
,,,,,,,"Irasburg",,,,"Irasburg Village School","21"," ",,,"10","17","7","13","15",,,,"14","16","15","6",,," ",," "," ",," "," "," ","134"
,,,,,,,"Lake Region UHSD #24 (District)",,,,"Lake Region UHSD #24 (School)"," "," ",,," "," "," "," "," ",,,," "," "," "," ",,,"100",,"108","96",,"90"," "," ","394"
,,,,,,,"Orleans ID",,,,"Orleans Elementary School","23"," ",,,"3","12","13","11","15",,,,"13","13","9","7",,," ",," "," ",," "," "," ","119"
,,,,,,"Orleans Southwest SU","Craftsbury",,,,"Craftsbury Schools","13"," ",,,"11","11","9","10","10",,,,"9","10","24","19",,,"16",,"15","20",,"19"," "," ","196"
,,,,,,,"Lakeview USD #43 (District)",,,,"Lakeview USD #43 (School)","16"," ",,,"13","13","3","15","7",,,,"7","17"," "," ",,," ",," "," ",," "," "," ","91"
,,,,,,,,,,,"County Total","364"," ",,,"250","292","241","272","285",,,,"279","262","267","266",,,"308",,"293","293",,"281"," "," ","3,953"
,"Rutland County",,,,,"Addison Rutland SU","Benson",,,,"Benson Village School","17"," ",,,"3","9","5","5","10",,,,"10","11","7","10",,," ",," "," ",," "," "," ","87"
,,,,,,,"Castleton Hubbardton USD #42 (District)",,,,"Castleton Hubbardton USD #42 (School)","46"," ",,,"30","35","30","52","32",,,,"32","39","42","34",,," ",," "," ",," "," "," ","372"
,,,,,,,"Fair Haven",,,,"Fair Haven Grade School","49"," ",,,"47","24","33","28","39",,,,"34","39","31","36",,," ",," "," ",," "," "," ","360"
,,,,,,,"Fair Haven UHSD #16 (District)",,,,"Fair Haven UHSD #16 (School)"," "," ",,," "," "," "," "," ",,,," "," "," "," ",,,"101",,"96","106",,"104"," "," ","407"
,,,,,,"Bennington Rutland SU","Currier Memorial USD #23 (District)",,,,"Currier Memorial USD #23 (School)","16"," ",,,"7","13","13","10","17",,,,"15","9"," "," ",,," ",," "," ",," "," "," ","100"
,,,,,,,"Union School District #47",,,,"Mettawee Community School USD #47","38"," ",,,"23","19","31","18","30",,,,"24","22"," "," ",,," ",," "," ",," "," "," ","205"
,,,,,,"Mill River Unified Union SD","Mill River Unified School District",,,,"Clarendon Elementary School","22"," ",,,"19","27","16","22","18",,,,"19","26"," "," ",,," ",," "," ",," "," "," ","169"
,,,,,,,,,,,"Mill River USD #40 (School)"," "," ",,," "," "," "," "," ",,,," "," ","57","65",,,"80",,"79","94",,"62","2"," ","439"
,,,,,,,,,,,"Shrewsbury Mountain School","15"," ",,,"7","9","10","6","10",,,,"14","7"," "," ",,," ",," "," ",," "," "," ","78"
,,,,,,,,,,,"Tinmouth Elementary School","12"," ",,,"12","4","6","5","3",,,,"4","6"," "," ",,," ",," "," ",," "," "," ","52"
,,,,,,,,,,,"Wallingford Village School","22"," ",,,"17","17","20","15","24",,,,"20","17"," "," ",,," ",," "," ",," "," "," ","152"
,,,,,,"Rutland Central SU","Proctor",,,,"Proctor Elementary School","27"," ",,,"15","15","17","19","21",,,,"26","19"," "," ",,," ",," "," ",," "," "," ","159"
,,,,,,,,,,,"Proctor Junior/Senior High School"," "," ",,," "," "," "," "," ",,,," "," ","20","19",,,"21",,"20","15",,"26"," "," ","121"
,,,,,,,"Rutland Town",,,,"Rutland Town Elementary School","24"," ",,,"41","36","30","37","34",,,,"36","38","31","43",,," ",," "," ",," "," "," ","350"
,,,,,,,"West Rutland",,,,"West Rutland School","21"," ",,,"20","20","26","35","28",,,,"26","23","26","23",,,"15",,"28","23",,"20"," "," ","334"
,,,,,,"Rutland City SD","Rutland City",,,,"Rutland High School"," "," ",,," "," "," "," "," ",,,," "," "," "," ",,,"205",,"230","191",,"214","6"," ","846"
,,,,,,,,,,,"Rutland Intermediate School"," "," ",,," "," "," ","119","142",,,,"136","142"," "," ",,," ",," "," ",," "," "," ","539"
,,,,,,,,,,,"Rutland Middle School"," "," ",,," "," "," "," "," ",,,," "," ","158","147",,," ",," "," ",," "," "," ","305"
,,,,,,,,,,,"Rutland Northeast Primary School","53"," ",,,"58","63","62"," "," ",,,," "," "," "," ",,," ",," "," ",," "," "," ","236"
,,,,,,,,,,,"Rutland Northwest Primary School","87"," ",,,"72","83","67"," "," ",,,," "," "," "," ",,," ",," "," ",," "," "," ","309"
,,,,,,"Rutland Northeast SU","Barstow Unified School District",,,,"Barstow Memorial School","32"," ",,,"14","16","22","22","26",,,,"17","17","22","17",,," ",," "," ",," "," "," ","205"
,,,,,,,"Otter Valley Unified School District",,,,"Lothrop School","36"," ",,,"19","28","35","28","21",,,,"34","31"," "," ",,," ",," "," ",," "," "," ","232"
,,,,,,,,,,,"Neshobe School","80"," ",,,"42","49","31","48","56",,,,"51","58"," "," ",,," ",," "," ",," "," "," ","415"
,,,,,,,,,,,"Otter Valley UHSD #8 (School)"," "," ",,," "," "," "," "," ",,,," "," ","83","86",,,"98",,"89","81",,"91","1"," ","529"
,,,,,,,,,,,"Sudbury Country School"," "," ",,,"3","7","1","8","8",,,,"4","6"," "," ",,," ",," "," ",," "," "," ","37"
,,,,,,"Rutland Southwest SU","Middletown Springs",,,,"Middletown Springs Elementary School","12"," ",,,"8","8","8","11","8",,,,"8","11"," "," ",,," ",," "," ",," "," "," ","74"
,,,,,,,"Poultney",,,,"Poultney Elementary School","41"," ",,,"30","19","23","35","24",,,,"32","26"," "," ",,," ",," "," ",," "," "," ","230"
,,,,,,,,,,,"Poultney High School"," "," ",,," "," "," "," "," ",,,," "," ","29","38",,,"31",,"28","29",,"32"," "," ","187"
,,,,,,,"Wells",,,,"Wells Village School","15"," ",,,"14","9","10","12","11",,,,"12","9"," "," ",,," ",," "," ",," "," "," ","92"
,,,,,,"Two Rivers SU","Mt Holly",,,,"Mt Holly School","26"," ",,,"20","12","12","9","9",,,,"6","13"," "," ",,," ",," "," ",," "," "," ","107"
,,,,,,"Windsor Central SU","Sherburne",,,,"Killington Elementary School","11"," ",,,"5","11","18","11","9",,,,"15","12"," "," ",,," ",," "," ",," "," "," ","92"
,,,,,,,,,,,"County Total","702"," ",,,"526","533","526","555","580",,,,"575","581","506","518",,,"551",,"570","539",,"549","9"," ","7,820"
,"Washington County",,,,,"Barre SU","Barre City",,,,"Barre City Elementary/Middle School","112"," ",,,"103","111","86","82","92",,,,"68","84","74","81",,," ",," "," ",," "," "," ","893"
,,,,,,,"Barre Town",,,,"Barre Town Elementary School","112"," ",,,"83","63","95","74","86",,,,"84","77","84","100",,," ",," "," ",," "," "," ","858"
,,,,,,,"Spaulding HSUD #41 (District)",,,,"Spaulding HSUD #41 (School)"," "," ",,," "," "," "," "," ",,,," "," "," "," ",,,"169",,"156","160",,"181","4"," ","670"
,,,,,,"Montpelier SD","Montpelier",,,,"Main Street School"," "," ",,," "," "," "," "," ",,,,"72","86","67","74",,," ",," "," ",," "," "," ","299"
,,,,,,,,,,,"Montpelier High School"," "," ",,," "," "," "," "," ",,,," "," "," "," ",,,"85",,"76","82",,"65"," "," ","308"
,,,,,,,,,,,"Union Elementary School","63"," ",,,"78","80","83","83","86",,,," "," "," "," ",,," ",," "," ",," "," "," ","473"
,,,,,,"Orleans Southwest SU","Woodbury",,,,"Woodbury Elementary School","6"," ",,,"9","10","8","9","7",,,,"1","6"," "," ",,," ",," "," ",," "," "," ","56"
,,,,,,"Washington Central SU","Berlin",,,,"Berlin Elementary School","23"," ",,,"28","29","25","29","33",,,,"26","27"," "," ",,," ",," "," ",," "," "," ","220"
,,,,,,,"Calais",,,,"Calais Elementary School","9"," ",,,"11","17","15","19","15",,,,"20","16"," "," ",,," ",," "," ",," "," "," ","122"
,,,,,,,"East Montpelier",,,,"East Montpelier Elementary School","37"," ",,,"25","31","17","28","22",,,,"25","26"," "," ",,," ",," "," ",," "," "," ","211"
,,,,,,,"Middlesex",,,,"Rumney School (Middlesex)","29"," ",,,"18","21","23","21","26",,,,"17","33"," "," ",,," ",," "," ",," "," "," ","188"
,,,,,,,"U32 High School UHSD #32 (District)",,,,"U32 High School UHSD #32 (School)"," "," ",,," "," "," "," "," ",,,," "," ","115","123",,,"129",,"125","139",,"115","3"," ","749"
,,,,,,,"Worcester",,,,"Doty Memorial School","10"," ",,,"8","10","10","12","10",,,,"8","9"," "," ",,," ",," "," ",," "," "," ","77"
,,,,,,"Washington Northeast SU","Cabot",,,,"Cabot School","18"," ",,,"12","9","12","14","8",,,,"12","16","14","9",,,"9",,"15","14",,"14"," "," ","176"
,,,,,,,"Twinfield USD #33 (District)",,,,"Twinfield USD #33 (School)","24"," ",,,"22","20","23","28","26",,,,"27","22","26","25",,,"36",,"27","31",,"28"," "," ","365"
,,,,,,"Washington South SU","Northfield",,,,"Northfield Elementary School"," "," ",,,"41","40","40","37","40",,,,"43"," "," "," ",,," ",," "," ",," "," "," ","241"
,,,,,,,,,,,"Northfield Middle/High School"," "," ",,," "," "," "," "," ",,,," ","44","49","43",,,"45",,"44","57",,"28","1"," ","311"
,,,,,,,"Roxbury",,,,"Roxbury Village School","1"," ",,,"5","10","6","7","1",,,,"4","7"," "," ",,," ",," "," ",," "," "," ","41"
,,,,,,"Washington West SU","Duxbury/Waterbury Union #45",,,,"Crossett Brook Middle USD #45"," "," ",,," "," "," "," "," ",,,,"70","77","69","61",,," ",," "," ",," "," "," ","277"
,,,,,,,,,,,"Thatcher Brook Primary USD #45","63"," ",,,"81","67","80","77","75",,,," "," "," "," ",,," ",," "," ",," "," "," ","443"
,,,,,,,"Fayston",,,,"Fayston Elementary School","17"," ",,,"7","11","10","11","18",,,,"17","12"," "," ",,," ",," "," ",," "," "," ","103"
,,,,,,,"Harwood UHSD #19 (District)",,,,"Harwood UHSD #19 (School)"," "," ",,," "," "," "," "," ",,,," "," "," "," ",,,"125",,"123","130",,"115","10"," ","503"
,,,,,,,,,,,"Harwood Union Middle UHSD #19"," "," ",,," "," "," "," "," ",,,," "," ","77","74",,," ",," "," ",," "," "," ","151"
,,,,,,,"Moretown",,,,"Moretown Elementary School","24"," ",,,"16","16","14","14","15",,,,"12","14"," "," ",,," ",," "," ",," "," "," ","125"
,,,,,,,"Waitsfield",,,,"Waitsfield Elementary School","27"," ",,,"14","10","19","16","15",,,,"15","22"," "," ",,," ",," "," ",," "," "," ","138"
,,,,,,,"Warren",,,,"Warren Elementary School","37"," ",,,"18","17","24","17","18",,,,"24","20"," "," ",,," ",," "," ",," "," "," ","175"
,,,,,,,,,,,"County Total","612"," ",,,"579","572","590","578","593",,,,"545","598","575","590",,,"598",,"566","613",,"546","18"," ","8,173"
,"Windham County",,,,,"Bennington Rutland SU","Mountain Towns Regional Education District USD #301",,,,"Flood Brook USD #301 (School)","54"," ",,,"31","29","30","42","24",,,,"39","30","30","27",,," ",," "," ",," "," "," ","336"
,,,,,,"Windham Central SU","Brookline/Newfane Joint Contract",,,,"Newbrook Elementary School","29"," ",,,"14","24","14","15","22",,,,"16","15"," "," ",,," ",," "," ",," "," "," ","149"
,,,,,,,"Dover",,,,"Dover Elementary School","24"," ",,,"7","8","11","12","17",,,,"12","11"," "," ",,," ",," "," ",," "," "," ","102"
,,,,,,,"Jamaica",,,,"Jamaica Village School","15"," ",,,"9","5","6","5","7",,,,"10","5"," "," ",,," ",," "," ",," "," "," ","62"
,,,,,,,"Leland and Gray UHSD #34 (District)",,,,"Leland and Gray UHSD #34 (School)"," "," ",,," "," "," "," "," ",,,," "," ","51","44",,,"46",,"61","58",,"47","3"," ","310"
,,,,,,,"Marlboro",,,,"Marlboro Elementary School","9"," ",,,"11","7","4","13","9",,,,"9","8","10","10",,," ",," "," ",," "," "," ","90"
,,,,,,,"Townshend",,,,"Townshend Village School","19"," ",,,"6","10","12","8","8",,,,"8","8"," "," ",,," ",," "," ",," "," "," ","79"
,,,,,,,"Wardsboro",,,,"Wardsboro Central School","5"," ",,,"5","6","9","9","7",,,,"7","5"," "," ",,," ",," "," ",," "," "," ","53"
,,,,,,,"Windham",,,,"Windham Elementary School","5"," ",,,"1"," ","1","6","3",,,," ","3"," "," ",,," ",," "," ",," "," "," ","19"
,,,,,,"Windham Northeast SU","Athens/Grafton Contract School District",,,,"Grafton Elementary School","3"," ",,,"13","7","11","12","11",,,,"21","16"," "," ",,," ",," "," ",," "," "," ","94"
,,,,,,,"Bellows Falls UHSD #27 (District)",,,,"Bellows Falls UHSD #27 (School)"," "," ",,," "," "," "," "," ",,,," "," "," "," ",,,"89",,"99","72",,"68"," "," ","328"
,,,,,,,"Rockingham",,,,"Bellows Falls Middle School"," "," ",,," "," "," "," "," ",,,,"59","46","73","80",,," ",," "," ",," "," "," ","258"
,,,,,,,,,,,"Rockingham Central Elementary","56"," ",,,"35","25","34","30","36",,,," "," "," "," ",,," ",," "," ",," "," "," ","216"
,,,,,,,,,,,"Saxtons River Elementary School","3"," ",,,"19","15","31","16","18",,,," "," "," "," ",,," ",," "," ",," "," "," ","102"
,,,,,,,"Westminster",,,,"Westminster Schools","33"," ",,,"34","30","17","31","37",,,,"22","19"," "," ",,," ",," "," ",," "," "," ","223"
,,,,,,"Windham Southeast SU","Brattleboro",,,,"Academy School"," "," ",,,"50","50","46","51","60",,,,"43","48"," "," ",,," ",," "," ",," "," "," ","348"
,,,,,,,,,,,"Green Street School"," "," ",,,"32","39","26","37","30",,,,"32","31"," "," ",,," ",," "," ",," "," "," ","227"
,,,,,,,,,,,"Oak Grove School","171"," ",,,"16","20","13","17","18",,,,"17","13"," "," ",,," ",," "," ",," "," "," ","285"
,,,,,,,"Brattleboro UHSD #6 (District)",,,,"Bratt Area Middle School UHSD #6"," "," ",,," "," "," "," "," ",,,," "," ","155","163",,," ",," "," ",," "," "," ","318"
,,,,,,,,,,,"Brattleboro UHSD #6 (School)"," "," ",,," "," "," "," "," ",,,," "," "," "," ",,,"211",,"191","155",,"190","5"," ","752"
,,,,,,,"Dummerston",,,,"Dummerston Schools","16"," ",,,"10","9","18","26","19",,,,"19","18","15","15",,," ",," "," ",," "," "," ","165"
,,,,,,,"Guilford",,,,"Guilford Central School","18"," ",,,"14","11","15","13","13",,,,"16","12"," "," ",,," ",," "," ",," "," "," ","112"
,,,,,,,"Putney",,,,"Putney Central School","45"," ",,,"2","17","10","18","16",,,,"16","17","28","16",,," ",," "," ",," "," "," ","185"
,,,,,,,"Vernon",,,,"Vernon Elementary School","32"," ",,,"25","20","17","32","26",,,,"23","23"," "," ",,," ",," "," ",," "," "," ","198"
,,,,,,"Windham Southwest SU","Halifax",,,,"Halifax School","8"," ",,,"9"," ","7","8","5",,,,"9","5","6","3",,," ",," "," ",," "," "," ","60"
,,,,,,,"Whitingham/Wilmington Joint Contract District",,,,"Twin Valley Elementary School","39"," ",,,"24","23","31","33","30",,,,"33"," "," "," ",,," ",," "," ",," "," "," ","213"
,,,,,,,,,,,"Twin Valley Middle High School"," "," ",,," "," "," "," "," ",,,," ","26","25","32",,,"39",,"25","45",,"37"," "," ","229"
,,,,,,,,,,,"County Total","584"," ",,,"367","355","363","434","416",,,,"411","359","393","390",,,"385",,"376","330",,"342","8"," ","5,513"
,"Windsor County",,,,,"Hartford SD","Hartford",,,,"Dothan Brook School","49"," ",,,"37","38","35","42","31",,,,"41"," "," "," ",,," ",," "," ",," "," "," ","273"
,,,,,,,,,,,"Hartford High School"," "," ",,," "," "," "," "," ",,,," "," "," "," ",,,"127",,"97","121",,"122","8"," ","475"
,,,,,,,,,,,"Hartford Memorial Middle School"," "," ",,," "," "," "," "," ",,,," ","99","101","96",,," ",," "," ",," "," "," ","296"
,,,,,,,,,,,"Ottauquechee School","39"," ",,,"34","31","27","36","36",,,,"29"," "," "," ",,," ",," "," ",," "," "," ","232"
,,,,,,,,,,,"White River School","58"," ",,,"30","31","31","37","30",,,,"31"," "," "," ",,," ",," "," ",," "," "," ","248"
,,,,,,"Sau 70","Norwich",,,,"Marion W Cross School","35"," ",,,"34","35","28","44","52",,,,"56","49"," "," ",,," ",," "," ",," "," "," ","333"
,,,,,,"Springfield SD","Springfield",,,,"Elm Hill School","59"," ",,,"99","90","77"," "," ",,,," "," "," "," ",,," ",," "," ",," "," "," ","325"
,,,,,,,,,,,"Riverside Middle School"," "," ",,," "," "," "," "," ",,,," ","73","87","88",,," ",," "," ",," "," "," ","248"
,,,,,,,,,,,"Springfield High School"," "," ",,," "," "," "," "," ",,,," "," "," "," ",,,"139",,"101","96",,"89"," "," ","425"
,,,,,,,,,,,"Union Street School"," "," ",,," "," "," ","85","110",,,,"91"," "," "," ",,," ",," "," ",," "," "," ","286"
,,,,,,"Two Rivers SU","Black River USD #39 (District)",,,,"Black River USD #39 (School)"," "," ",,," "," "," "," "," ",,,," "," ","24","19",,,"27",,"32","17",,"31"," "," ","150"
,,,,,,,"Cavendish",,,,"Cavendish Town Elementary School","22"," ",,,"17","12","16","9","11",,,,"17","18"," "," ",,," ",," "," ",," "," "," ","122"
,,,,,,,"Chester Andover USD #29 (District)",,,,"Chester Andover USD #29 (School)","56"," ",,,"24","34","27","29","28",,,,"27","27"," "," ",,," ",," "," ",," "," "," ","252"
,,,,,,,"Green Mountain UHSD #35 (District)",,,,"Green Mountain UHSD #35 (School)"," "," ",,," "," "," "," "," ",,,," "," ","55","50",,,"52",,"60","50",,"52"," "," ","319"
,,,,,,,"Ludlow",,,,"Ludlow Elementary School","23"," ",,,"15","13","11","16","16",,,,"12","12"," "," ",,," ",," "," ",," "," "," ","118"
,,,,,,"White River Valley SU","Bethel",,,,"Bethel Elementary School","28"," ",,,"12","23","21","30","12",,,,"24","13"," "," ",,," ",," "," ",," "," "," ","163"
,,,,,,,,,,,"Whitcomb Junior/Senior High School"," "," ",,," "," "," "," "," ",,,," "," ","24","12",,,"15",,"21","23",,"16"," "," ","111"
,,,,,,,"Rochester",,,,"Rochester School","24"," ",,,"9","12","8","12","11",,,,"6","11","9","6",,,"8",,"8","6",,"11"," "," ","141"
,,,,,,,"Royalton",,,,"South Royalton Elementary/High School","25"," ",,,"30","37","16","35","23",,,,"20","20","29","32",,,"25",,"27","31",,"30"," "," ","380"
,,,,,,,"Sharon",,,,"Sharon Elementary School","28"," ",,,"20","20","17","10","17",,,,"16","20"," "," ",,," ",," "," ",," "," "," ","148"
,,,,,,,"Stockbridge",,,,"Stockbridge Central School","6"," ",,,"10","3","4","6","8",,,,"4","6"," "," ",,," ",," "," ",," "," "," ","47"
,,,,,,"Windsor Central SU","Barnard",,,,"Barnard Central School","18"," ",,,"4","9","11","8","7",,,,"5","8"," "," ",,," ",," "," ",," "," "," ","70"
,,,,,,,"Bridgewater/Pomfret Joint Contract District",,,,"Prosper Valley School","11"," ",,,"11","7","11","14","9",,,,"17","12"," "," ",,," ",," "," ",," "," "," ","92"
,,,,,,,"Reading",,,,"Reading Elementary School","11"," ",,,"6","8","5","8","7",,,,"5","4"," "," ",,," ",," "," ",," "," "," ","54"
,,,,,,,"Woodstock",,,,"Woodstock Elementary School","29"," ",,,"23","20","16","22","22",,,,"32","21"," "," ",,," ",," "," ",," "," "," ","185"
,,,,,,,"Woodstock UHSD #4",,,,"Woodstock Senior UHSD #4"," "," ",,," "," "," "," "," ",,,," "," "," "," ",,,"84",,"75","80",,"81"," "," ","320"
,,,,,,,,,,,"Woodstock Union Middle School"," "," ",,," "," "," "," "," ",,,," "," ","86","92",,," ",," "," ",," "," "," ","178"
,,,,,,"Windsor Southeast SU","Hartland",,,,"Hartland Elementary School","30"," ",,,"35","33","32","31","34",,,,"31","45","29","40",,," ",," "," ",," "," "," ","340"
,,,,,,,"Weathersfield",,,,"Weathersfield School","29"," ",,,"20","27","23","18","25",,,,"29","22","19","22",,," ",," "," ",," "," "," ","234"
,,,,,,,"West Windsor",,,,"Albert Bridge School (West Windsor)","14"," ",,,"6","8","5","18","13",,,,"8","6"," "," ",,," ",," "," ",," "," "," ","78"
,,,,,,,"Windsor",,,,"Windsor School","54"," ",,,"33","40","29","46","30",,,,"33","30","37","42",,,"66",,"57","55",,"55"," "," ","607"
,,,,,,,,,,,"County Total","648"," ",,,"509","531","450","556","532",,,,"534","496","500","499",,,"543",,"478","479",,"487","8"," ","7,250"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Note: The enrollment for independent schools including Burr & Burton Academy, Lyndon Institute, St. Johnsbury Academy, and Thetford Academy do not appear in this report.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
